"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 12 01:00:44 GMT 2021","Mon Jul 12 01:00:47 GMT 2021","2982","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
"passed","Mon Jul 12 01:00:47 GMT 2021","Mon Jul 12 01:00:49 GMT 2021","1730","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
