"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 10 01:00:54 GMT 2021","Sat Jul 10 01:00:58 GMT 2021","3790","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
"passed","Sat Jul 10 01:00:58 GMT 2021","Sat Jul 10 01:01:00 GMT 2021","1457","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
