"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 01 01:04:50 GMT 2021","Thu Jul 01 01:04:51 GMT 2021","1805","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Thu Jul 01 01:04:46 GMT 2021","Thu Jul 01 01:04:50 GMT 2021","3224","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
