"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 06 01:38:13 GMT 2021","Sun Jun 06 01:38:15 GMT 2021","1337","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Sun Jun 06 01:38:09 GMT 2021","Sun Jun 06 01:38:13 GMT 2021","4087","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
