"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 13 14:37:37 GMT 2021","Thu May 13 14:38:20 GMT 2021","42185","","GitHubTest","","GitHubTest","verifyUserCantLoginWithInvalidCredentials","verifyUserCantLoginWithInvalidCredentials()","Verify user cant login with invalid creds"
