"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 03 02:36:47 GMT 2021","Thu Jun 03 02:36:51 GMT 2021","4344","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
"passed","Thu Jun 03 02:36:51 GMT 2021","Thu Jun 03 02:36:53 GMT 2021","1339","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
