"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 16 01:01:22 GMT 2021","Wed Jun 16 01:01:24 GMT 2021","1582","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Wed Jun 16 01:01:18 GMT 2021","Wed Jun 16 01:01:22 GMT 2021","3762","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
