"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 06 01:04:43 GMT 2021","Tue Jul 06 01:04:45 GMT 2021","2418","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
"passed","Tue Jul 06 01:04:45 GMT 2021","Tue Jul 06 01:04:46 GMT 2021","1002","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
