"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 29 00:58:37 GMT 2021","Tue Jun 29 00:58:38 GMT 2021","1097","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Tue Jun 29 00:58:33 GMT 2021","Tue Jun 29 00:58:37 GMT 2021","3744","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
