"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 21 01:11:30 GMT 2021","Fri May 21 01:11:33 GMT 2021","2558","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
"passed","Fri May 21 01:11:33 GMT 2021","Fri May 21 01:11:34 GMT 2021","1018","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
