"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 22 00:58:22 GMT 2021","Tue Jun 22 00:58:24 GMT 2021","1228","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Tue Jun 22 00:58:20 GMT 2021","Tue Jun 22 00:58:22 GMT 2021","2561","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
