"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 08 01:01:21 GMT 2021","Thu Jul 08 01:01:23 GMT 2021","1503","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Thu Jul 08 01:01:17 GMT 2021","Thu Jul 08 01:01:21 GMT 2021","3500","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
