"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 05 01:00:13 GMT 2021","Mon Jul 05 01:00:14 GMT 2021","1446","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Mon Jul 05 01:00:08 GMT 2021","Mon Jul 05 01:00:13 GMT 2021","4308","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
