"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 11 01:07:17 GMT 2021","Sun Jul 11 01:07:20 GMT 2021","3608","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
"passed","Sun Jul 11 01:07:21 GMT 2021","Sun Jul 11 01:07:22 GMT 2021","1456","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
