"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 15 01:03:02 GMT 2021","Thu Jul 15 01:03:04 GMT 2021","1414","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Thu Jul 15 01:02:59 GMT 2021","Thu Jul 15 01:03:02 GMT 2021","3254","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
