"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 13 01:03:26 GMT 2021","Sun Jun 13 01:03:28 GMT 2021","1910","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Sun Jun 13 01:03:23 GMT 2021","Sun Jun 13 01:03:26 GMT 2021","2945","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
