"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 13 16:19:21 GMT 2021","Thu May 13 16:20:14 GMT 2021","52813","","GitHubTest","","GitHubTest","verifyUserCantLoginWithInvalidCredentials","verifyUserCantLoginWithInvalidCredentials()","Verify user cant login with invalid creds"
