"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 05 01:43:35 GMT 2021","Sat Jun 05 01:43:36 GMT 2021","1603","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Sat Jun 05 01:43:31 GMT 2021","Sat Jun 05 01:43:35 GMT 2021","3398","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
