"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 15 01:04:14 GMT 2021","Tue Jun 15 01:04:15 GMT 2021","1248","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Tue Jun 15 01:04:12 GMT 2021","Tue Jun 15 01:04:14 GMT 2021","2517","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
