"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 24 01:17:42 GMT 2021","Mon May 24 01:17:43 GMT 2021","1381","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Mon May 24 01:17:37 GMT 2021","Mon May 24 01:17:42 GMT 2021","4580","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
