"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 23 00:54:18 GMT 2021","Wed Jun 23 00:54:22 GMT 2021","3587","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
"passed","Wed Jun 23 00:54:22 GMT 2021","Wed Jun 23 00:54:23 GMT 2021","1470","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
