"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 16 01:03:07 GMT 2021","Fri Jul 16 01:03:08 GMT 2021","1050","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
"passed","Fri Jul 16 01:03:04 GMT 2021","Fri Jul 16 01:03:07 GMT 2021","2778","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
