"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 25 01:06:40 GMT 2021","Fri Jun 25 01:06:43 GMT 2021","2596","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
"passed","Fri Jun 25 01:06:43 GMT 2021","Fri Jun 25 01:06:44 GMT 2021","1372","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
