"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 20 01:03:32 GMT 2021","Sun Jun 20 01:03:34 GMT 2021","2383","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRateAndValidateScheme","getTodayExchangeRateAndValidateScheme()",""
"passed","Sun Jun 20 01:03:34 GMT 2021","Sun Jun 20 01:03:35 GMT 2021","1164","","ExchangeRateTest","","ExchangeRateTest","getTodayExchangeRate","getTodayExchangeRate()",""
